Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
2517	1	-13.25919	-15.8831	2.623907	0.01083511	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351
2518	0	-13.45456	-15.88829	2.433726	0.02237068	0.0223707	0.0223707	0.0223707	0.0223707	0.0223707	0.0223707
2519	1	-13.25919	-15.8831	2.623907	0.01083511	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351
2520	0	-13.18076	-15.78684	2.606078	0.01191649	0.0119165	0.0119165	0.0119165	0.0119165	0.0119165	0.0119165
2521	1	-13.25919	-15.8831	2.623907	0.01083511	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351	0.0108351
2522	0	-13.18076	-15.78684	2.606078	0.01191649	0.0119165	0.0119165	0.0119165	0.0119165	0.0119165	0.0119165
2523	1	-13.28853	-15.91759	2.62906	0.0105225	0.0105225	0.0105225	0.0105225	0.0105225	0.0105225	0.0105225
2524	0	-13.21865	-15.71258	2.493937	0.01871852	0.0187185	0.0187185	0.0187185	0.0187185	0.0187185	0.0187185
2525	1	-14.86703	-17.07083	2.203793	0.03631745	0.0363175	0.0363175	0.0363175	0.0363175	0.0363175	0.0363175
2526	0	-13.64881	-16.04399	2.395182	0.02470857	0.0247086	0.0247086	0.0247086	0.0247086	0.0247086	0.0247086
2527	1	-13.52771	-16.18625	2.658537	0.008734567	0.00873457	0.00873457	0.00873457	0.00873457	0.00873457	0.00873457
2528	0	-13.64881	-16.04399	2.395182	0.02470857	0.0247086	0.0247086	0.0247086	0.0247086	0.0247086	0.0247086
2529	1	-13.22791	-15.71885	2.490941	0.01890029	0.0189003	0.0189003	0.0189003	0.0189003	0.0189003	0.0189003
2530	0	-13.22323	-15.8399	2.616665	0.01127435	0.0112743	0.0112743	0.0112743	0.0112743	0.0112743	0.0112743
2531	1	-17.03321	-18.93345	1.900245	0.0547294	0.0547294	0.0547294	0.0547294	0.0547294	0.0547294	0.0547294
2532	0	-13.23418	-15.72315	2.488966	0.01902007	0.0190201	0.0190201	0.0190201	0.0190201	0.0190201	0.0190201
2533	1	-13.1142	-15.68918	2.574981	0.01380273	0.0138027	0.0138027	0.0138027	0.0138027	0.0138027	0.0138027
2534	0	-14.29222	-16.9979	2.705676	0.005875311	0.00587531	0.00587531	0.00587531	0.00587531	0.00587531	0.00587531
2535	1	-13.97819	-16.3163	2.338116	0.02816997	0.02817	0.02817	0.02817	0.02817	0.02817	0.02817
2536	0	-13.43128	-15.87005	2.438773	0.02206457	0.0220646	0.0220646	0.0220646	0.0220646	0.0220646	0.0220646
2537	1	-14.07647	-16.39872	2.322246	0.0291326	0.0291326	0.0291326	0.0291326	0.0291326	0.0291326	0.0291326
2538	0	-13.22685	-15.71813	2.491278	0.01887982	0.0188798	0.0188798	0.0188798	0.0188798	0.0188798	0.0188798
2539	1	-14.75587	-16.97568	2.219816	0.03534555	0.0353456	0.0353456	0.0353456	0.0353456	0.0353456	0.0353456
2540	0	-13.10765	-15.66946	2.561808	0.01460178	0.0146018	0.0146018	0.0146018	0.0146018	0.0146018	0.0146018
2541	1	-14.58545	-16.83012	2.244675	0.03383774	0.0338377	0.0338377	0.0338377	0.0338377	0.0338377	0.0338377
2542	0	-13.12458	-15.70796	2.58338	0.01329331	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933
2543	1	-14.13989	-16.45209	2.312201	0.02974187	0.0297419	0.0297419	0.0297419	0.0297419	0.0297419	0.0297419
2544	0	-13.12458	-15.70796	2.58338	0.01329331	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933
2545	1	-13.52417	-16.18237	2.658199	0.008755075	0.00875507	0.00875507	0.00875507	0.00875507	0.00875507	0.00875507
2546	0	-13.12458	-15.70796	2.58338	0.01329331	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933	0.0132933
2547	1	-14.45862	-16.72208	2.263461	0.03269825	0.0326982	0.0326982	0.0326982	0.0326982	0.0326982	0.0326982
2548	0	-13.69318	-16.08021	2.387026	0.02520332	0.0252033	0.0252033	0.0252033	0.0252033	0.0252033	0.0252033
2549	1	-13.24796	-15.73272	2.484757	0.01927532	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753
2550	0	-13.81018	-16.1765	2.366317	0.02645943	0.0264594	0.0264594	0.0264594	0.0264594	0.0264594	0.0264594
2551	1	-13.24796	-15.73272	2.484757	0.01927532	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753
2552	0	-13.47167	-15.90176	2.430091	0.02259117	0.0225912	0.0225912	0.0225912	0.0225912	0.0225912	0.0225912
2553	1	-13.24796	-15.73272	2.484757	0.01927532	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753	0.0192753
2554	0	-13.4072	-15.85133	2.444125	0.02173995	0.0217399	0.0217399	0.0217399	0.0217399	0.0217399	0.0217399
2555	1	-15.8333	-17.9012	2.067902	0.04456002	0.04456	0.04456	0.04456	0.04456	0.04456	0.04456
2556	0	-16.21307	-18.22814	2.01507	0.0477646	0.0477646	0.0477646	0.0477646	0.0477646	0.0477646	0.0477646
2557	1	-13.11798	-15.69653	2.578548	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864
2558	0	-13.15167	-15.67173	2.520052	0.01713451	0.0171345	0.0171345	0.0171345	0.0171345	0.0171345	0.0171345
2559	1	-13.11798	-15.69653	2.578548	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864
2560	0	-13.15167	-15.67173	2.520052	0.01713451	0.0171345	0.0171345	0.0171345	0.0171345	0.0171345	0.0171345
2561	1	-13.11798	-15.69653	2.578548	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864	0.0135864
2562	0	-13.31865	-15.78396	2.465301	0.02045548	0.0204555	0.0204555	0.0204555	0.0204555	0.0204555	0.0204555
2563	1	-13.36896	-15.82191	2.452948	0.02120478	0.0212048	0.0212048	0.0212048	0.0212048	0.0212048	0.0212048
2564	0	-13.29334	-15.76527	2.47193	0.02005339	0.0200534	0.0200534	0.0200534	0.0200534	0.0200534	0.0200534
2565	1	-13.36896	-15.82191	2.452948	0.02120478	0.0212048	0.0212048	0.0212048	0.0212048	0.0212048	0.0212048
2566	0	-13.16458	-15.6787	2.514117	0.01749448	0.0174945	0.0174945	0.0174945	0.0174945	0.0174945	0.0174945
2567	1	-13.2248	-15.71673	2.491938	0.01883981	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398
2568	0	-13.55343	-15.96687	2.413434	0.02360149	0.0236015	0.0236015	0.0236015	0.0236015	0.0236015	0.0236015
2569	1	-13.2248	-15.71673	2.491938	0.01883981	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398
2570	0	-13.55343	-15.96687	2.413434	0.02360149	0.0236015	0.0236015	0.0236015	0.0236015	0.0236015	0.0236015
2571	1	-13.2248	-15.71673	2.491938	0.01883981	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398	0.0188398
2572	0	-13.45292	-15.887	2.434079	0.02234928	0.0223493	0.0223493	0.0223493	0.0223493	0.0223493	0.0223493
2573	1	-13.14401	-15.73742	2.593407	0.01268511	0.0126851	0.0126851	0.0126851	0.0126851	0.0126851	0.0126851
2574	0	-13.12451	-15.70784	2.58333	0.01329631	0.0132963	0.0132963	0.0132963	0.0132963	0.0132963	0.0132963
2575	1	-13.35427	-15.81073	2.456456	0.02099195	0.020992	0.020992	0.020992	0.020992	0.020992	0.020992
2576	0	-13.13626	-15.66453	2.528277	0.01663564	0.0166356	0.0166356	0.0166356	0.0166356	0.0166356	0.0166356
2577	1	-13.17742	-15.68619	2.508771	0.01781876	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188
2578	0	-13.18236	-15.68919	2.50683	0.01793649	0.0179365	0.0179365	0.0179365	0.0179365	0.0179365	0.0179365
2579	1	-13.17742	-15.68619	2.508771	0.01781876	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188
2580	0	-13.13747	-15.66504	2.527564	0.01667885	0.0166788	0.0166788	0.0166788	0.0166788	0.0166788	0.0166788
2581	1	-13.17742	-15.68619	2.508771	0.01781876	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188
2582	0	-13.25371	-15.87658	2.622875	0.01089767	0.0108977	0.0108977	0.0108977	0.0108977	0.0108977	0.0108977
2583	1	-13.17742	-15.68619	2.508771	0.01781876	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188	0.0178188
2584	0	-13.94619	-16.28956	2.343373	0.02785112	0.0278511	0.0278511	0.0278511	0.0278511	0.0278511	0.0278511
2585	1	-13.29315	-15.76513	2.471981	0.02005028	0.0200503	0.0200503	0.0200503	0.0200503	0.0200503	0.0200503
2586	0	-13.27663	-15.75312	2.476495	0.01977648	0.0197765	0.0197765	0.0197765	0.0197765	0.0197765	0.0197765
2587	1	-13.86587	-16.22267	2.356795	0.02703697	0.027037	0.027037	0.027037	0.027037	0.027037	0.027037
2588	0	-13.27663	-15.75312	2.476495	0.01977648	0.0197765	0.0197765	0.0197765	0.0197765	0.0197765	0.0197765
2589	1	-13.86587	-16.22267	2.356795	0.02703697	0.027037	0.027037	0.027037	0.027037	0.027037	0.027037
2590	0	-13.84795	-16.20779	2.359839	0.02685233	0.0268523	0.0268523	0.0268523	0.0268523	0.0268523	0.0268523
2591	1	-16.17979	-18.19949	2.019702	0.04748365	0.0474837	0.0474837	0.0474837	0.0474837	0.0474837	0.0474837
2592	0	-13.17653	-15.68566	2.509128	0.01779711	0.0177971	0.0177971	0.0177971	0.0177971	0.0177971	0.0177971
2593	1	-16.17979	-18.19949	2.019702	0.04748365	0.0474837	0.0474837	0.0474837	0.0474837	0.0474837	0.0474837
2594	0	-14.03395	-16.36301	2.329064	0.02871904	0.028719	0.028719	0.028719	0.028719	0.028719	0.028719
2595	1	-16.12577	-18.15299	2.027219	0.04702772	0.0470277	0.0470277	0.0470277	0.0470277	0.0470277	0.0470277
2596	0	-13.11985	-15.6999	2.580049	0.01349532	0.0134953	0.0134953	0.0134953	0.0134953	0.0134953	0.0134953
2597	1	-13.38133	-16.02384	2.642507	0.009706915	0.00970692	0.00970692	0.00970692	0.00970692	0.00970692	0.00970692
2598	0	-13.54414	-15.95942	2.415274	0.02348992	0.0234899	0.0234899	0.0234899	0.0234899	0.0234899	0.0234899
2599	1	-13.3342	-15.97033	2.636125	0.01009398	0.010094	0.010094	0.010094	0.010094	0.010094	0.010094
2600	0	-13.54414	-15.95942	2.415274	0.02348992	0.0234899	0.0234899	0.0234899	0.0234899	0.0234899	0.0234899
2601	1	-13.25177	-15.73539	2.483625	0.019344	0.019344	0.019344	0.019344	0.019344	0.019344	0.019344
2602	0	-14.93578	-17.12973	2.193947	0.03691468	0.0369147	0.0369147	0.0369147	0.0369147	0.0369147	0.0369147
2603	1	-14.00583	-16.69793	2.692103	0.00669858	0.00669858	0.00669858	0.00669858	0.00669858	0.00669858	0.00669858
2604	0	-13.20381	-15.81599	2.612174	0.01154677	0.0115468	0.0115468	0.0115468	0.0115468	0.0115468	0.0115468
2605	1	-13.10859	-15.6634	2.554806	0.01502648	0.0150265	0.0150265	0.0150265	0.0150265	0.0150265	0.0150265
2606	0	-13.44776	-16.09813	2.650366	0.009230228	0.00923023	0.00923023	0.00923023	0.00923023	0.00923023	0.00923023
2607	1	-13.46636	-15.89757	2.431213	0.02252308	0.0225231	0.0225231	0.0225231	0.0225231	0.0225231	0.0225231
2608	0	-13.44776	-16.09813	2.650366	0.009230228	0.00923023	0.00923023	0.00923023	0.00923023	0.00923023	0.00923023
2609	1	-13.99525	-16.33058	2.335331	0.0283389	0.0283389	0.0283389	0.0283389	0.0283389	0.0283389	0.0283389
2610	0	-13.48801	-16.14264	2.654629	0.008971648	0.00897165	0.00897165	0.00897165	0.00897165	0.00897165	0.00897165
2611	1	-13.12296	-15.70525	2.582298	0.01335891	0.0133589	0.0133589	0.0133589	0.0133589	0.0133589	0.0133589
2612	0	-13.13257	-15.72058	2.588013	0.01301228	0.0130123	0.0130123	0.0130123	0.0130123	0.0130123	0.0130123
2613	1	-13.39986	-15.84565	2.445786	0.02163919	0.0216392	0.0216392	0.0216392	0.0216392	0.0216392	0.0216392
2614	0	-15.61958	-17.71725	2.097669	0.04275452	0.0427545	0.0427545	0.0427545	0.0427545	0.0427545	0.0427545
2615	1	-13.11715	-15.65946	2.542309	0.01578449	0.0157845	0.0157845	0.0157845	0.0157845	0.0157845	0.0157845
2616	0	-14.26484	-16.55762	2.292784	0.03091962	0.0309196	0.0309196	0.0309196	0.0309196	0.0309196	0.0309196
2617	1	-14.07703	-16.39919	2.322156	0.02913806	0.0291381	0.0291381	0.0291381	0.0291381	0.0291381	0.0291381
2618	0	-13.50809	-15.93063	2.422535	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495
2619	1	-14.47728	-16.73796	2.26068	0.03286694	0.0328669	0.0328669	0.0328669	0.0328669	0.0328669	0.0328669
2620	0	-13.50809	-15.93063	2.422535	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495	0.0230495
2621	1	-14.47728	-16.73796	2.26068	0.03286694	0.0328669	0.0328669	0.0328669	0.0328669	0.0328669	0.0328669
2622	0	-13.10795	-15.67187	2.563921	0.01447357	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736
2623	1	-13.15228	-15.67204	2.519755	0.01715252	0.0171525	0.0171525	0.0171525	0.0171525	0.0171525	0.0171525
2624	0	-13.10795	-15.67187	2.563921	0.01447357	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736
2625	1	-13.38899	-16.03247	2.643474	0.009648207	0.00964821	0.00964821	0.00964821	0.00964821	0.00964821	0.00964821
2626	0	-13.10795	-15.67187	2.563921	0.01447357	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736	0.0144736
2627	1	-13.14505	-15.66844	2.523397	0.01693162	0.0169316	0.0169316	0.0169316	0.0169316	0.0169316	0.0169316
2628	0	-13.10973	-15.66181	2.55208	0.01519184	0.0151918	0.0151918	0.0151918	0.0151918	0.0151918	0.0151918
2629	1	-14.52949	-16.78242	2.252929	0.03333705	0.033337	0.033337	0.033337	0.033337	0.033337	0.033337
2630	0	-13.65469	-16.04878	2.39409	0.02477483	0.0247748	0.0247748	0.0247748	0.0247748	0.0247748	0.0247748
2631	1	-14.52949	-16.78242	2.252929	0.03333705	0.033337	0.033337	0.033337	0.033337	0.033337	0.033337
2632	0	-13.65469	-16.04878	2.39409	0.02477483	0.0247748	0.0247748	0.0247748	0.0247748	0.0247748	0.0247748
2633	1	-14.52949	-16.78242	2.252929	0.03333705	0.033337	0.033337	0.033337	0.033337	0.033337	0.033337
2634	0	-13.83538	-16.51758	2.682206	0.007298898	0.0072989	0.0072989	0.0072989	0.0072989	0.0072989	0.0072989
2635	1	-13.15839	-15.75736	2.598973	0.01234746	0.0123475	0.0123475	0.0123475	0.0123475	0.0123475	0.0123475
2636	0	-13.83538	-16.51758	2.682206	0.007298898	0.0072989	0.0072989	0.0072989	0.0072989	0.0072989	0.0072989
2637	1	-13.45203	-15.8863	2.434269	0.02233776	0.0223378	0.0223378	0.0223378	0.0223378	0.0223378	0.0223378
2638	0	-13.11925	-15.69882	2.579576	0.013524	0.013524	0.013524	0.013524	0.013524	0.013524	0.013524
2639	1	-13.13565	-15.66429	2.528637	0.01661378	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138
2640	0	-13.10853	-15.66352	2.554982	0.01501578	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158
2641	1	-13.13565	-15.66429	2.528637	0.01661378	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138
2642	0	-13.10853	-15.66352	2.554982	0.01501578	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158
2643	1	-13.13565	-15.66429	2.528637	0.01661378	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138	0.0166138
2644	0	-13.10853	-15.66352	2.554982	0.01501578	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158
2645	1	-13.44229	-16.09205	2.649759	0.009267009	0.00926701	0.00926701	0.00926701	0.00926701	0.00926701	0.00926701
2646	0	-13.10853	-15.66352	2.554982	0.01501578	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158	0.0150158
2647	1	-13.33197	-15.96777	2.635802	0.01011359	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136
2648	0	-13.19054	-15.69427	2.503727	0.0181247	0.0181247	0.0181247	0.0181247	0.0181247	0.0181247	0.0181247
2649	1	-13.33197	-15.96777	2.635802	0.01011359	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136
2650	0	-13.18647	-15.69173	2.505253	0.01803217	0.0180322	0.0180322	0.0180322	0.0180322	0.0180322	0.0180322
2651	1	-13.33197	-15.96777	2.635802	0.01011359	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136	0.0101136
2652	0	-13.18647	-15.69173	2.505253	0.01803217	0.0180322	0.0180322	0.0180322	0.0180322	0.0180322	0.0180322
2653	1	-13.20445	-15.70318	2.498736	0.01842741	0.0184274	0.0184274	0.0184274	0.0184274	0.0184274	0.0184274
2654	0	-13.17695	-15.68591	2.50896	0.01780729	0.0178073	0.0178073	0.0178073	0.0178073	0.0178073	0.0178073
2655	1	-13.89427	-16.24628	2.352009	0.02732727	0.0273273	0.0273273	0.0273273	0.0273273	0.0273273	0.0273273
2656	0	-13.11723	-15.65946	2.542231	0.01578922	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892
2657	1	-13.12124	-15.65986	2.538623	0.01600807	0.0160081	0.0160081	0.0160081	0.0160081	0.0160081	0.0160081
2658	0	-13.11723	-15.65946	2.542231	0.01578922	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892
2659	1	-14.40186	-16.67382	2.271966	0.03218237	0.0321824	0.0321824	0.0321824	0.0321824	0.0321824	0.0321824
2660	0	-13.11723	-15.65946	2.542231	0.01578922	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892	0.0157892
2661	1	-14.40186	-16.67382	2.271966	0.03218237	0.0321824	0.0321824	0.0321824	0.0321824	0.0321824	0.0321824
2662	0	-14.98827	-17.17473	2.186458	0.03736896	0.037369	0.037369	0.037369	0.037369	0.037369	0.037369
2663	1	-13.40351	-16.04877	2.64526	0.009539907	0.00953991	0.00953991	0.00953991	0.00953991	0.00953991	0.00953991
2664	0	-13.62456	-16.02428	2.399723	0.02443314	0.0244331	0.0244331	0.0244331	0.0244331	0.0244331	0.0244331
2665	1	-14.49656	-17.21025	2.713694	0.005388977	0.00538898	0.00538898	0.00538898	0.00538898	0.00538898	0.00538898
2666	0	-14.7413	-16.96323	2.221926	0.03521758	0.0352176	0.0352176	0.0352176	0.0352176	0.0352176	0.0352176
2667	1	-13.46142	-15.89368	2.432263	0.02245943	0.0224594	0.0224594	0.0224594	0.0224594	0.0224594	0.0224594
2668	0	-13.53791	-16.19741	2.659499	0.008676228	0.00867623	0.00867623	0.00867623	0.00867623	0.00867623	0.00867623
2669	1	-13.46142	-15.89368	2.432263	0.02245943	0.0224594	0.0224594	0.0224594	0.0224594	0.0224594	0.0224594
2670	0	-13.12897	-15.66183	2.532869	0.01635706	0.0163571	0.0163571	0.0163571	0.0163571	0.0163571	0.0163571
2671	1	-13.38644	-15.8353	2.448862	0.0214526	0.0214526	0.0214526	0.0214526	0.0214526	0.0214526	0.0214526
2672	0	-13.8596	-16.21746	2.357857	0.02697256	0.0269726	0.0269726	0.0269726	0.0269726	0.0269726	0.0269726
2673	1	-13.26145	-15.74224	2.480795	0.01951565	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157
2674	0	-13.10771	-15.67009	2.562384	0.01456681	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668
2675	1	-13.26145	-15.74224	2.480795	0.01951565	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157	0.0195157
2676	0	-13.10771	-15.67009	2.562384	0.01456681	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668
2677	1	-13.43403	-15.8722	2.43817	0.0221011	0.0221011	0.0221011	0.0221011	0.0221011	0.0221011	0.0221011
2678	0	-13.10771	-15.67009	2.562384	0.01456681	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668
2679	1	-13.80657	-16.17351	2.366942	0.02642154	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215
2680	0	-13.10771	-15.67009	2.562384	0.01456681	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668
2681	1	-13.80657	-16.17351	2.366942	0.02642154	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215
2682	0	-13.10771	-15.67009	2.562384	0.01456681	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668	0.0145668
2683	1	-13.80657	-16.17351	2.366942	0.02642154	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215	0.0264215
2684	0	-13.33721	-15.97377	2.636557	0.01006777	0.0100678	0.0100678	0.0100678	0.0100678	0.0100678	0.0100678
2685	1	-13.1707	-15.77376	2.603065	0.01209929	0.0120993	0.0120993	0.0120993	0.0120993	0.0120993	0.0120993
2686	0	-13.12298	-15.6602	2.537219	0.01609323	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932
2687	1	-15.64313	-17.73752	2.094384	0.04295373	0.0429537	0.0429537	0.0429537	0.0429537	0.0429537	0.0429537
2688	0	-13.12298	-15.6602	2.537219	0.01609323	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932
2689	1	-14.41079	-16.68141	2.270623	0.03226382	0.0322638	0.0322638	0.0322638	0.0322638	0.0322638	0.0322638
2690	0	-13.12298	-15.6602	2.537219	0.01609323	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932	0.0160932
2691	1	-14.41079	-16.68141	2.270623	0.03226382	0.0322638	0.0322638	0.0322638	0.0322638	0.0322638	0.0322638
2692	0	-15.03635	-17.21597	2.179618	0.0377838	0.0377838	0.0377838	0.0377838	0.0377838	0.0377838	0.0377838
2693	1	-13.34932	-15.80698	2.457657	0.02091913	0.0209191	0.0209191	0.0209191	0.0209191	0.0209191	0.0209191
2694	0	-13.38392	-15.83336	2.449445	0.02141723	0.0214172	0.0214172	0.0214172	0.0214172	0.0214172	0.0214172
2695	1	-13.11162	-15.68349	2.571868	0.01399159	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916
2696	0	-13.38392	-15.83336	2.449445	0.02141723	0.0214172	0.0214172	0.0214172	0.0214172	0.0214172	0.0214172
2697	1	-13.37263	-15.82471	2.452081	0.02125734	0.0212573	0.0212573	0.0212573	0.0212573	0.0212573	0.0212573
2698	0	-16.27952	-18.28534	2.005819	0.04832576	0.0483258	0.0483258	0.0483258	0.0483258	0.0483258	0.0483258
2699	1	-13.59127	-15.99733	2.406063	0.02404863	0.0240486	0.0240486	0.0240486	0.0240486	0.0240486	0.0240486
2700	0	-14.62364	-16.86271	2.239068	0.03417783	0.0341778	0.0341778	0.0341778	0.0341778	0.0341778	0.0341778
2701	1	-13.74679	-16.1242	2.377406	0.02578679	0.0257868	0.0257868	0.0257868	0.0257868	0.0257868	0.0257868
2702	0	-13.30182	-15.77149	2.469673	0.02019027	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903
2703	1	-13.74679	-16.1242	2.377406	0.02578679	0.0257868	0.0257868	0.0257868	0.0257868	0.0257868	0.0257868
2704	0	-13.30182	-15.77149	2.469673	0.02019027	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903
2705	1	-13.17759	-15.78275	2.605156	0.01197245	0.0119725	0.0119725	0.0119725	0.0119725	0.0119725	0.0119725
2706	0	-13.30182	-15.77149	2.469673	0.02019027	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903
2707	1	-13.11714	-15.65946	2.542315	0.01578414	0.0157841	0.0157841	0.0157841	0.0157841	0.0157841	0.0157841
2708	0	-13.30182	-15.77149	2.469673	0.02019027	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903	0.0201903
2709	1	-13.63427	-16.30214	2.667867	0.008168672	0.00816867	0.00816867	0.00816867	0.00816867	0.00816867	0.00816867
2710	0	-16.67101	-18.62217	1.951162	0.05164104	0.051641	0.051641	0.051641	0.051641	0.051641	0.051641
2711	1	-13.9508	-16.63989	2.689087	0.006881514	0.00688151	0.00688151	0.00688151	0.00688151	0.00688151	0.00688151
2712	0	-13.19121	-15.80017	2.608962	0.01174158	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416
2713	1	-13.46528	-15.89672	2.431442	0.02250925	0.0225092	0.0225092	0.0225092	0.0225092	0.0225092	0.0225092
2714	0	-13.19121	-15.80017	2.608962	0.01174158	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416
2715	1	-14.2504	-16.5454	2.295006	0.03078486	0.0307849	0.0307849	0.0307849	0.0307849	0.0307849	0.0307849
2716	0	-13.19121	-15.80017	2.608962	0.01174158	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416	0.0117416
2717	1	-13.10798	-15.66501	2.557025	0.01489189	0.0148919	0.0148919	0.0148919	0.0148919	0.0148919	0.0148919
2718	0	-13.43112	-15.86993	2.438807	0.02206249	0.0220625	0.0220625	0.0220625	0.0220625	0.0220625	0.0220625
2719	1	-13.65499	-16.04903	2.394034	0.02477822	0.0247782	0.0247782	0.0247782	0.0247782	0.0247782	0.0247782
